id,popularity,revenue,cast
196867,1.58801,133821816,Quvenzhané Wallis
207933,1.570083,0,Kate Beckinsale
228326,1.545055,97437106,Diego Luna
239563,1.542392,54837234,Bill Murray
136797,1.541069,203277636,Aaron Paul
286554,1.53689,18612,Analeigh Tipton
262338,1.466453,0,James Franco
228194,1.449046,88880821,Helen Mirren
170687,1.440084,108255770,Ben Kingsley
87093,1.398713,28883511,Amy Adams
241254,1.394382,266586800,Bruce Willis
246080,1.384508,1171559,Jude Law
110416,1.37667,857522,Brendan Gleeson
253980,1.375493,0,Ben Kingsley
242095,1.319416,600896,Brenton Thwaites
157825,1.315737,0,Shailene Woodley
216282,1.3155,160602194,Richard Armitage
289720,1.312103,0,Hayden Christensen
192102,1.304588,0,Kevin Costner
218836,1.240895,151165787,Dane Cook
252178,1.220073,1625847,Jack O'Connell
144336,1.214094,17508518,Arnold Schwarzenegger
188161,1.211609,0,Seth MacFarlane
255157,1.197444,0,John Travolta
171372,1.196549,645186,Michael Fassbender
244506,1.191423,0,Kristen Stewart
136835,1.146492,53830415,Idris Elba
284293,1.142614,41797583,Julianne Moore
256274,1.140302,40100000,Perdita Weeks
87492,1.136851,12096300,Steve Carell
277547,1.111485,0,Chris Evans
226857,1.077877,34077920,Alex Pettyfer
157845,1.052381,2295423,Guy Pearce
184098,1.041267,70181428,Kevin Hart
271674,1.039133,9104716,Michelle Williams
192149,1.038367,4507463,Viggo Mortensen
187596,1.027357,59209,Elizabeth Banks
181886,1.026924,3396726,Jake Gyllenhaal
250546,1.018115,255273813,Annabelle Wallis
328763,1.014673,0,Steven Brand
261103,0.999341,0,Jenifer Bartoli
100241,0.989916,71154592,Aaron Eckhart
225565,0.988081,26049082,Zac Efron
192132,0.984445,0,Emma Roberts
200505,0.98174,28831145,Kevin Costner
254473,0.979655,68896829,Paul Walker
242224,0.967846,6676471,Essie Davis
226486,0.966048,100525432,Melissa McCarthy
286519,0.965197,0,Dustin Hoffman
164251,0.965064,176391,Jennifer Lawrence
284689,0.956582,1822250,Alicia Vikander
250066,0.954807,0,Hayden Christensen
169298,0.944954,0,Danny Trejo
244772,0.929125,5284309,Kristen Wiig
260339,0.928771,0,Bill Nighy
283384,0.926802,0,Susan Sarandon
137321,0.92537,30800231,Colin Farrell
234200,0.920514,7523634,Ben Schnetzer
244264,0.916578,0,Keira Knightley
241848,0.916435,2367161,Dan Stevens
259611,0.900955,0,Ed Harris
238215,0.897075,0,Adam Sandler
188166,0.896627,258384,Macon Blair
253344,0.894732,0,Jessica Alba
256917,0.893121,15520023,Russell Crowe
171424,0.890965,6833445,Lorenza Izzo
229297,0.889247,32339326,Colin Firth
192712,0.887576,0,Samuel L. Jackson
218778,0.876514,100654149,Steve Carell
239678,0.876066,41296320,Jason Bateman
264656,0.870104,2429989,Hilary Swank
294652,0.86636,0,Ewan McGregor
244509,0.863235,427418,Michael C. Hall
146015,0.861117,200406,Jesse Eisenberg
227783,0.833734,0,Will Arnett
327833,0.829686,0,Dolph Lundgren
151368,0.81219,0,Elijah Wood
230179,0.805839,7500000,Samuel L. Jackson
242076,0.800344,56574,John Cusack
209451,0.797723,67347013,Christopher Walken
222899,0.796721,49002684,Kevin Hart
198185,0.786398,38307627,Jon Hamm
231576,0.778247,5483299,Zach Braff
244539,0.777096,1430655,Mark Ruffalo
240745,0.774259,0,Ed Harris
287587,0.766932,108808,Nick Kroll
285135,0.763771,0,Christopher Lloyd
283350,0.760779,37151,Chris Evans
97370,0.757089,5380251,Scarlett Johansson
177494,0.751773,3485127,Kristen Bell
254375,0.747577,1124445,Simon Pegg
235260,0.740796,67800064,Roma Downey
250657,0.73558,0,Katie Couric
242643,0.72975,4571025,Kevin Conroy
242042,0.728025,15071,Evan Rachel Wood
217993,0.72546,5155325,Michelle Monaghan
157834,0.722877,770706,Christoph Waltz
253306,0.722465,0,Morgana O'Reilly
288281,0.716104,0,Joan Allen
232679,0.714661,30127963,Jim Caviezel
260202,0.708006,0,Bill Nighy
256835,0.707208,0,Tom Hanks
293299,0.7057,0,Tommy Snider
289891,0.704138,0,Katherine Heigl
270302,0.699699,2146041,Max Irons
251852,0.691851,0,Katie Cassidy
215211,0.688635,0,Nicole Kidman
177047,0.688179,48390,Samantha Morton
276844,0.684152,0,Josh Lawson
226448,0.680611,0,Zoe Kazan
255268,0.678616,0,Danny Trejo
201086,0.676471,0,Chris O'Dowd
297596,0.671825,0,Nicolas Cage
193612,0.667732,17834867,Jared Harris
242310,0.662295,0,Nicolas Cage
157849,0.660405,31554855,Philip Seymour Hoffman
284296,0.649574,25434291,Chris Rock
239566,0.648465,31911598,Chadwick Boseman
282813,0.646337,13865435,Ashley Hinshaw
184346,0.641676,0,Eric Bana
246860,0.635214,1554000,Juliette Binoche
245916,0.632048,2450846,Jeremy Renner
157832,0.631167,13287735,Brendan Gleeson
273271,0.628637,0,Danielle Panabaker
245906,0.623706,111996,Owen Wilson
246741,0.622166,0,Taika Waititi
276902,0.621645,0,Liam Hemsworth
254191,0.615729,9318,Rose Leslie
209276,0.609613,54915,Jack O'Connell
253312,0.609054,0,Matt Bomer
210479,0.602735,4635300,Tom Hardy
246400,0.600919,0,Nick Cave
227735,0.599079,52424533,Morgan Freeman
206821,0.593558,0,Olivia Wilde
252830,0.593438,0,Dolph Lundgren
152790,0.59318,0,Mila Kunis
244536,0.593065,0,Aaron Paul
288158,0.590257,26501323,Helen McCrory
244517,0.5847,169976,Philip Seymour Hoffman
203834,0.582629,0,Sarah Snook
145220,0.574398,80383113,Ricky Gervais
290542,0.571844,11486,Hilary Swank
263986,0.571571,0,Michelle Mylett
239568,0.561727,0,Adam Pally
258750,0.560295,0,Asami
297608,0.56021,0,Jill Larson
246403,0.559472,1826705,Michael Parks
243684,0.557453,461162,Rosemarie DeWitt
287426,0.552627,0,Jennifer Connelly
303623,0.550723,0,Stephen Merchant
228496,0.550625,0,Caitlyn Folley
276843,0.55046,0,David Tennant
269173,0.550453,0,Ian Somerhalder
227300,0.550197,0,Patrick Wilson
286521,0.548656,1020921,Morgan Freeman
184345,0.548529,0,Marlon Wayans
271714,0.5415,28641776,Paul Dano
236751,0.540852,101332962,Greg Kinnear
251994,0.539017,0,Sylvester Stallone
256474,0.536511,0,Gina Carano
243568,0.535291,0,Christina Ricci
145221,0.533347,0,Johnny Harris
157823,0.5252,0,Jesse Eisenberg
286875,0.524765,0,Sam Worthington
242022,0.519107,0,Simon Bird
285733,0.518405,0,Kelly Sheridan
284294,0.514113,0,Richard Gere
293310,0.512588,0,Edward Snowden
283227,0.506605,0,Kate Winslet
214314,0.502296,0,John C. Reilly
272692,0.501533,0,Shane Johnson
287084,0.498787,0,Addison Timlin
188207,0.49584,61279452,Kellan Lutz
157851,0.495519,1338365,Julianne Moore
254474,0.494022,14947,Rachel Melvin
155084,0.491273,0,Mark Webber
280000,0.487316,0,Jessica Tovey
253235,0.485296,25312387,Michael Douglas
245700,0.484272,5405500,Timothy Spall
258805,0.481391,0,Cam Gigandet
286873,0.480362,0,Ryan Kwanten
290555,0.480194,0,Jason Momoa
313867,0.476645,0,James Corden
255798,0.472728,0,Anton Yelchin
203739,0.472703,0,Zoey Deutch
157829,0.472242,985007,James McAvoy
244566,0.470651,88273,Aubrey Plaza
283686,0.466921,0,Julia Stiles
280690,0.466373,0,Salman Khan
245473,0.466284,0,Dove Cameron
253310,0.465438,0,John Karna
250538,0.461037,0,Reese Witherspoon
256731,0.46087,0,Matt Dillon
312791,0.460188,0,Ali Cobrin
253272,0.457089,0,Hugo Weaving
193726,0.453382,7171,Eric Jacobus
248504,0.452644,0,Ian Ziering
244268,0.451125,2262223,John Lithgow
267863,0.449196,0,Annabel Scholey
52653,0.447229,149337,Dominic Rains
230266,0.446458,5000000,Jessica Chastain
261375,0.445011,0,Jamie Dornan
190469,0.444337,0,Vinnie Jones
259018,0.43549,0,Nat Wolff
259072,0.430844,0,Chris Jarvis
284537,0.430708,0,Kristen Wiig
312526,0.430488,0,Joe Reegan
258099,0.428819,0,Seann William Scott
275060,0.427602,0,Jessica Chastain
285843,0.421838,0,Patricia Clarkson
250535,0.416516,0,Rafe Spall
243531,0.413991,0,Dylan McDermott
277597,0.413295,0,Zoë Bell
240916,0.411465,0,Samuel L. Jackson
254024,0.409047,0,Kate Beckinsale
239562,0.408464,16337881,Wendi McLendon-Covey
244783,0.407983,32251,Anne Hathaway
250388,0.40674,0,Brendan Fletcher
252171,0.403579,395000,Sheila Vand
253254,0.269741,8251,Shawn Christensen
210947,0.401153,121179,Baya Rehaz
254263,0.400689,0,James Arrington
235271,0.399827,0,Boris Kodjoe
241771,0.398601,14618727,Minnie Driver
259956,0.398291,0,Aubrey Plaza
299582,0.397644,0,Lacey Chabert
141043,0.669807,7176347,Pierce Brosnan
298865,0.39199,0,Alexander Calvert
266537,0.390044,0,milie Dequenne
228358,0.444439,0,Camilla Luddington
252680,0.386307,10429707,Sarah Drew
251519,0.382465,0,Jason O'Mara
238603,0.382434,45300000,Teo Halm
259963,0.380607,126150,Robin Williams
270938,0.380414,0,Michael Jai White
258086,0.336024,0,Peter Facinelli
275318,0.379113,0,Michael York
245859,0.378725,0,Emily Browning
256740,0.375458,0,Abigail Breslin
249260,0.389417,0,Alexander Mendeluk
215379,0.510296,0,Michael Shannon
293633,0.366176,0,Ryan Phillippe
297961,0.363927,0,Maria Bello
233470,0.363776,0,Spencer Lofranco
248774,0.360727,3123963,Jenny Slate
292177,0.360228,0,Tara Strong
242166,0.359568,0,Cam Gigandet
156597,0.358186,0,Minnie Driver
313074,0.35561,0,Stanley Weber
275985,0.354648,0,Catherine Annette
286654,0.352393,0,John Cusack
238475,0.351449,0,Desiree Hall
284536,0.350612,39171130,Mark Wahlberg
257447,0.350213,0,Michael Biehn
283691,0.347108,0,Mike Colter
270005,0.346944,0,Leighton Meester
254023,0.346216,0,Al Pacino
208869,0.34388,0,Ed Speleers
268060,0.343814,0,Jason Momoa
209185,0.34162,3430018,Brendan Gleeson
282041,0.340735,0,Molly Ringwald
157847,0.340308,2365467,Nicolas Cage
300706,0.340101,0,Patrick Wilson
265016,0.339749,0,Brittany Allen
146243,0.338489,0,Jacki Weaver
289314,0.369555,0,Frances McDormand
254194,0.539598,0,Alex Essoe
261101,0.333035,0,scar Jaenada
253295,0.33291,0,Manny Pacquiao
82657,0.332041,0,Ryan Kwanten
287415,0.331919,0,Sarah Butler
259954,0.330645,0,Anton Yelchin
94590,0.330541,0,James D. Rolfe
287663,0.330431,0,Freddie Prinze Jr.
199575,0.276845,0,Nathan Phillips
174337,0.460808,13769,Zoe Kazan
299939,0.324403,0,Jeananne Goossen
236399,0.303538,0,Heather Graham
279171,0.323009,0,Joey King
271164,0.362439,1009620,Alan Powell
270654,0.318941,15000000,Josh Hartnett
206296,0.318608,0,Anna Kendrick
157099,0.317225,75143,Olivia Wilde
157424,0.404018,0,Sean Astin
211076,0.316313,0,Mackenzie Davis
276401,0.315839,0,James McAvoy
241843,0.689942,0,Elijah Wood
297680,0.309771,0,Danny Shayler
126172,0.309634,0,Dylan Postl
249923,0.309101,0,Tyler Labine
293894,0.512023,0,Sol Heras
212231,0.308899,0,Jonathan Daniel Brown
256687,0.43435,0,Jean-Claude Van Damme
268171,0.306919,0,Shirley MacLaine
289727,0.306026,4453524,Hugh Grant
253849,0.304992,0,Jamie Bamber
330115,0.12871,0,Helen Hunt
276496,0.302498,0,Cliff Curtis
290999,0.301497,0,Jay Gallagher
249660,0.300442,29789000,Kevin Sorbo
302828,0.299103,0,Tom Felton
305091,0.298899,0,Damon Gameau
99367,0.296822,0,Sarah Hyland
294308,0.29562,0,Mena Suvari
281418,0.29364,0,Justin Long
299969,0.293107,0,Emily VanCamp
290729,0.292497,0,Tom Berenger
285549,0.292107,0,Lilly-Fleur Pointeaux
259910,0.291253,0,Robert Downey Jr.
267806,0.290104,2756,Justin Welborn
276908,0.290033,0,Justin Long
242090,0.289951,0,Mark Duplass
289416,0.289238,0,Alexia Fast
265010,0.289102,0,Rupert Evans
276901,0.288414,0,Cameron Monaghan
257117,0.288035,0,Milo Cawthorne
113833,0.286381,0,Mark Ruffalo
243526,0.285328,0,Leland Orser
79316,0.283225,36433975,Allison Miller
285387,0.280438,0,Gérard Lanvin
258284,0.280105,0,Diane Lane
284284,0.38421,0,Hailee Steinfeld
294093,0.279115,0,Darius Williams-Watt
304336,0.278064,0,Carmen Electra
276488,0.277049,0,Liam Cunningham
319389,0.275803,0,Matt LeBlanc
278774,0.272995,0,Zendaya
286709,0.271697,0,Justin Chon
282672,0.270806,0,Emmanuelle Béart
306650,0.269528,0,Mark Stanley
253675,0.269468,0,Benedict Cumberbatch
305932,0.269274,0,Lia Marie Johnson
255491,0.269033,0,Kaley Cuoco
114750,0.205077,0,Tessa Thompson
252102,0.267446,0,Paul Eenhoorn
209269,0.264523,0,Joel Edgerton
269650,0.264059,0,Luci Christian
216580,0.261284,0,Amanda Adrienne
114155,0.259735,0,Emma Thompson
259074,0.258304,0,Kirsten Prout
249021,0.258209,0,Michael Jai White
258893,0.256655,0,Matthew Lillard
304613,0.255838,0,Tara Reid
269100,0.252762,0,Sean Astin
124470,0.24687,0,Brian Steele
282296,0.751476,4013786,Maggie Smith
293262,0.431184,7205,Muhammad Ali
274820,0.374265,0,Kelly Blatz
275619,0.634232,0,Kelly Hu
244403,0.240398,0,Billy Crudup
251232,0.239934,0,Gethin Anthony
283589,0.239862,0,Hrithik Roshan
286548,0.237126,0,Kane Kosugi
289394,0.342044,0,Adrien Brody
200511,0.23282,0,Luke Mitchell
214087,0.232365,0,Jacques Gamblin
250766,0.232241,0,Roger Ebert
260001,0.231578,8265,Leighton Meester
180305,0.230637,0,Chandler Riggs
254193,0.229926,0,Tina Louise
253251,0.228495,0,Natalia Tena
289712,0.227613,0,Alyvia Alyn Lind
286668,0.321453,0,Steven Seagal
263855,0.226863,0,Michelle Monaghan
243352,0.129935,1156000,Danica McKellar
270771,0.433273,0,Haley Lu Richardson
249170,0.223067,0,Peter L. Larson
225044,0.345226,28208,Leighton Meester
230779,0.221957,0,Michael Peña
244260,0.221564,0,Elizabeth Banks
209416,0.253943,0,Shep Gordon
250658,0.220064,0,Aaron Swartz
256346,0.219862,0,Steve Martin
253292,0.219679,0,Dan Harmon
262788,0.217873,0,Ed Asner
267793,0.217415,0,Heather Graham
284274,0.21533,0,Adrian Pasdar
265019,0.212841,0,Pablo Schreiber
272160,0.212083,0,Tika Sumpter
263614,0.211791,0,André Bauma
301959,0.210808,0,Alex Zane
287950,0.209046,0,Nick Principe
271665,0.171104,0,Dean Stockwell
223954,0.208431,0,Vincent Lacoste
258193,0.492782,0,Katherine Sigimund
281298,0.205343,0,Lee Beom-soo
305127,0.203043,0,Christopher Soren Kelly
264170,0.202776,0,Kevin Conroy
256969,0.202449,0,Sara Paxton
213927,0.20162,0,Beau Mirchoff
294741,0.201445,0,Maisie Williams
298093,0.222714,0,Beau Mirchoff
298445,0.199012,0,Mick Foley
245685,0.198531,0,David Tennant
250574,0.197336,0,Mark Duplass
279914,0.376205,0,Ashley Judd
261037,0.56672,0,Katie Holmes
277702,0.196408,0,Danny Glover
267480,0.195167,153516,Adi Rukun
241765,0.194413,0,Jason Patric
295799,0.194283,0,Iris Apfel
268321,0.193689,0,Richard Dreyfuss
339992,0.161001,0,Mark Wood
266040,0.370212,0,Josh Charles
256690,0.310285,0,Johan Raja Lawak
286987,0.191091,0,China Anne McClain
251321,0.19104,53086,Jennifer Connelly
285423,0.189201,0,Cole Hauser
281778,0.188264,0,Danielle Chuchran
260063,0.083295,0,Tom Sizemore
271185,0.186933,0,Britt Robertson
277688,0.131462,0,Matthew Gray Gubler
197696,0.186159,0,Gérard Depardieu
262481,0.18545,0,James Randi
256766,0.184506,0,Anna Torv
251768,0.184395,0,Diedrich Bader
301056,0.183417,0,Idris Elba
146229,0.182975,0,Ashley Greene
259453,0.182618,0,Noel Clarke
266102,0.181227,0,Freida Pinto
226140,0.18041,0,Katharine Isabelle
266084,0.180139,0,Callum Turner
261820,0.180131,0,Paul Schneider
297265,0.179072,0,Steve Coogan
317182,0.178898,0,Peter Capaldi
248212,0.177674,0,Ben Whishaw
287524,0.177102,0,Thomas Dekker
271467,0.226614,0,Patrick Warburton
294959,0.175793,0,Peter Sarsgaard
341747,0.175615,0,Reese Witherspoon
266353,0.281505,0,Katharine McPhee
278632,0.240776,2710,Ashley C. Williams
206192,0.23759,0,Abigail Breslin
258251,0.169396,0,Michelle Fairley
273641,0.168968,0,Johnny Knoxville
300467,0.167827,0,Kevin Durand
280922,0.167084,0,Benedict Samuel
221667,0.288731,0,Gaspard Ulliel
331727,0.166098,0,Christian Howard
244562,0.165741,0,Cameron Monaghan
288445,0.16369,0,Angela DiMarco
262840,0.163674,0,Leo Fafard
254188,0.163367,0,Naya Rivera
290382,0.163139,0,Roger Waters
253270,0.161591,0,Juliette Lewis
273621,0.235468,0,Scott Mechlowicz
280002,0.16084,1169603,Alexa PenaVega
256284,0.110411,0,Adrian Paul
253283,0.158245,0,Leslie Bibb
244580,0.156677,0,John Hawkes
283161,0.155114,0,Liam Neeson
284711,0.151929,0,Robert Carradine
262340,0.151591,23000000,Brendan O'Carroll
251736,0.148877,0,Jason Schwartzman
266442,0.173667,0,Allen Iverson
228108,0.145525,0,Robert Sheehan
312497,0.028695,0,Tricia Helfer
267804,0.087132,0,Catherine Deneuve
286657,0.142619,0,Nicole Alonso
256876,0.140883,0,Vyacheslav Fetisov
246743,0.140245,0,Stephen Rakes
282248,0.093198,0,Jocelin Donahue
222649,0.138246,0,Gael García Bernal
287703,0.137202,0,Vivian Sung
254772,0.266087,0,Forest Whitaker
277237,0.134767,0,Peter Ferdinando
296626,0.132764,0,Jaime Pressly
257451,0.13154,0,John Paul Tremblay
285841,0.140935,0,Xavier Dolan
285838,0.130592,0,Cary Elwes
260535,0.130097,0,Drew Justice
279973,0.130077,0,Natasha Henstridge
374430,0.129531,0,Jon Hamm
274626,0.126283,0,Joey Lauren Adams
253287,0.124685,0,Melanie Lynskey
256561,0.119891,0,Benedict Lim
180296,0.119415,0,Paul Rudd
288154,0.118137,0,Danielle Dallacco
292985,0.118044,0,Idina Menzel
274899,0.117257,0,Morgan McClellan
279661,0.113265,0,Rachel Mills
272602,0.136026,0,Martin Starr
287935,0.112646,0,Dakota Goyo
300441,0.110972,0,Grumpy Cat
263510,0.110266,0,Carlos Boettcher
254005,0.109921,0,András Sütö
268508,0.109904,0,Stuart Rigby
254047,0.109169,0,Haylie Duff
409696,0.107621,0,Elijah Wood
250643,0.105045,0,Oliver Sacks
250551,0.20036,0,Ranveer Singh
250230,0.102977,0,Tahar Rahim
267795,0.102152,0,Zoe Saldana
244534,0.101299,0,Anna Kendrick
249926,0.100979,0,David Morrissey
251979,0.097665,0,Scott Eastwood
298931,0.097531,0,Elliott Hanna
279828,0.09733,0,Emma Roberts
295315,0.130742,0,Haley Joel Osment
293572,0.095633,0,Brandy Schaefer
261768,0.095529,0,Garrett Hedlund
295144,0.095479,0,Toby Jones
277594,0.095473,0,John Hennigan
276137,0.095131,0,Liam Neeson
258152,0.0951,0,Billy Crystal
289239,0.094574,0,Ryan Ochoa
242754,0.093377,0,Richard Madden
255278,0.171617,0,Vinnie Jones
113091,0.092777,0,Fran Kranz
220471,0.090297,0,Rufus Sewell
285270,0.088805,0,Alex Russell
296370,0.135376,0,Kathryn McCormick
289333,0.08675,0,Jim Jefferies
308571,0.083258,0,Bill Burr
288463,0.082565,0,Harley Sylvester
250114,0.081879,0,Nick Offerman
305276,0.162234,0,Milo Ventimiglia
290802,0.045555,0,Alfred Hitchcock
250700,0.079478,0,Kurt Russell
253046,0.135675,0,Sara Malakul Lane
292607,0.078872,0,Gavin Andresen
284298,0.078644,0,Huang Bo
252444,0.067359,0,Martha Higareda
264555,0.076463,0,Tina Ivlev
242083,0.07643,0,Meredith Hagner
298935,0.076348,0,Connie Nielsen
292483,0.075965,0,Shane Dawson
288789,0.075351,192400,Patricia Callahan
265964,0.113875,0,Gérard Lanvin
251227,0.074121,0,Grace Helbig
250578,0.03551,0,Sebastian Ingrosso
290336,0.072637,0,Michelle Fairley
284470,0.072514,0,Nolan Bushnell
265018,0.072217,0,Zachary Soetenga
287767,0.015668,0,Rani Mukerji
277231,0.043409,0,Amelle Chahbi
306963,0.04501,0,Carl Sagan
283330,0.069212,65460,Félix de Givry
260947,0.068752,0,Shantel VanSanten
297462,0.068642,0,Elizabeth Roberts
256273,0.065064,0,Gabriel Iglesias
291157,0.064907,0,Sonam Kapoor
147778,0.064238,0,Joss Whedon
294690,0.063621,0,Adam Gregory
256347,0.131326,0,Max Minghella
278878,0.166508,0,Shawn Parsons
276729,0.185882,0,Jon Brion
267872,0.056153,0,LaMonta Caldwell
276918,0.05273,0,Dinesh D'Souza
295588,0.048917,0,Mark Hapka
275657,0.048493,0,Tas Pappas
296244,0.132698,0,Tegan Crowley
288587,0.046303,0,Mathieu Kassovitz
263111,0.096383,0,Jim Gaffigan
297098,0.04464,0,Chelsea Handler
250777,0.190655,0,George Takei
256503,0.042677,0,Nas
301235,0.038364,0,Jeremy Clarkson
286372,0.037459,0,J. Michael Trautmann
276922,0.104985,0,Matt Passmore
267463,0.034572,0,Adam Bucci
300900,0.032878,0,Tom Stedham
286256,0.036904,0,Robson Nunes
203819,0.027994,4878242,Mia Wasikowska
264166,0.097151,0,Matthew Vandyke
169760,0.02592,0,Laura Dekker
261857,0.023903,0,Justin Peck
289339,0.022635,0,Chelsea Peretti
347520,0.021498,0,Aldis Hodge
242088,0.021036,0,Steve Coogan
283322,0.020923,5240,James Rolleston
284288,0.020673,0,Priyanka Chopra
250798,0.078603,0,Mosab Hassan Yousef
298077,0.0174,0,Aidan Gillen
298533,0.018014,0,Brent Butt
250666,0.017292,0,Keegan Edwards
314065,0.015776,0,Olivia Williams
303281,0.015258,0,Govinda
291155,0.005725,0,Joe Cross
291343,0.012325,0,Dirk Nowitzki
250769,0.012014,0,Mitt Romney
298653,0.011229,0,Alysa King
286101,0.002922,0,Pio Marmaï
262903,0.010047,0,Ileana D'Cruz
279992,0.005972,0,Richard Stanley
296690,0.044654,0,Ranveer Singh
309049,0.147999,0,Ian Ogilvy
283201,0.005266,0,Deepika Padukone
283559,0.004853,0,Harry Styles
273997,0.034538,0,Reed Albergotti
276928,0.004282,0,Varun Dhawan
286817,0.032049,0,Sharon Hinnendael
288301,0.002599,0,Michael Airington
11,12.037933,775398007,Mark Hamill
691,2.379469,185438673,Roger Moore
11319,1.719385,71215869,Bob Newhart
703,1.179653,38251425,Woody Allen
11114,1.104997,0,Sean Marshall
840,1.104816,303788635,Richard Dreyfuss
5902,1.048838,50750000,Dirk Bogarde
