id,popularity,revenue,keywords
13300,0.363031,194287,exploitation
15801,0.361308,44872,infidelity
14728,0.361127,0,mythology
14556,0.360706,0,france
8884,0.359106,0,london
63287,0.358438,0,rape
17314,0.357127,0,money
14423,0.35338,38804615,gospel
1782,0.35254,0,prophecy
14299,0.349203,0,woman director
33821,0.348973,0,musical
16266,0.348223,0,dystopia
18176,0.345926,69564,independent film
13805,0.812489,14109284,natural disaster
14048,0.344268,2957978,judge
14771,0.233961,0,satire
12412,0.359217,9323833,black people
20036,0.337577,0,europe
18570,0.43785,0,food industry
24411,0.33643,0,border patrol
54102,0.336308,0,woman director
13803,0.335675,0,little girl
13596,0.335116,36620508,female nudity
8279,0.333395,23550000,paris
16342,0.173214,0,supernatural
16179,0.32907,0,room
10185,0.326352,3533227,photographer
14353,0.324091,188126,dystopia
13256,0.32288,2033165,mutant
14878,0.319223,0,afghanistan
14538,0.318796,0,warrior woman
14863,0.316727,0,anaconda
31216,0.315842,0,lesbian
18616,0.31438,0,sheriff
13007,0.312842,0,muslim
10187,0.308655,17600000,u.s. president
13793,0.308286,1107542,nudity
9022,0.305643,0,suicide attempt
17166,0.350424,0,sanatorium
13094,0.303895,0,cemetery
16005,0.287248,0,friendship
16056,0.408518,0,based on novel
14914,0.296576,0,biography
23963,0.292965,0,disc jockey
60086,0.288067,0,babysitter
13107,0.283736,1829917,graffiti
20268,0.283538,0,brazilian
8266,0.283048,0,london
14940,0.282915,165888,department store
10523,0.282905,29506464,usa
14061,0.282162,0,biography
15741,0.280928,0,suicide
14438,0.280555,33456317,father-son relationship
14244,0.279806,0,stand-up
12890,0.278543,10569964,professor
16061,0.27822,0,mutant
31451,0.244094,0,sport
8282,0.276672,0,siblings
8669,0.274362,0,depression
14539,0.741302,0,empress
13956,0.268271,0,duringcreditsstinger
12400,0.267935,0,film making
8929,0.267577,0,civil war
10488,0.768409,100076342,fictional place
10289,0.265233,0,paris
14248,0.259988,30000000,experiment
14643,0.259356,0,nudity
19422,0.258571,0,jane austen
13058,0.257241,0,urban life
13260,0.25588,33472850,sport
16409,0.253956,14879423,work
13092,0.659884,17286299,failure
14833,0.245327,0,haunted house
16611,0.190238,0,piercing
21910,0.244375,0,grave
4627,0.243765,0,apprentice
16564,0.239048,530048,netherlands
55281,0.235312,0,twister
15749,0.234772,391410,suspense
8942,0.232479,0,usa
3511,0.447804,0,london
14255,0.229916,0,suicide
8281,0.257041,0,paris
15342,0.22711,0,monaco
20313,0.224721,0,rock
13490,0.224471,43650785,talk show
22152,0.224208,0,alcohol
14541,0.222747,0,holiday
14145,0.22223,0,monster
15088,0.222071,0,sport
14054,0.220417,414404,suicide
8359,0.219277,0,cincinnati
22371,0.154973,0,time machine
14070,0.21503,76000000,tattoo
168643,0.214856,0,amnesia
13692,0.214039,0,independent film
21182,0.079463,0,massachusetts
14301,0.352054,3,musical
31299,0.204746,0,artist
19311,0.204302,0,independent film
19237,0.19789,0,twist
15511,0.376053,0,brother brother relationship
63315,0.188351,0,california
29751,0.186719,0,super powers
18911,0.18368,0,based on video game
15126,0.180992,0,car thief
8926,0.318063,0,overdose
22600,0.178752,0,hearing
16450,0.172834,0,robbery
13996,0.168979,4040588,wine garden
15465,0.16875,0,humour noir
14452,0.19719,0,serial killer
14859,0.161881,0,high school
12621,0.161594,0,music teacher
15531,0.160986,0,cia
26901,0.160382,11295,homophobia
16867,0.199865,0,cops
16919,0.156088,0,heavy metal
15991,0.15576,0,female nudity
7351,0.281186,1300000,mexico
12179,0.154248,0,arabian
15011,0.152386,0,coma
13003,0.251071,0,celebrity
16277,0.258333,0,adolescence
16279,0.464581,900689,magician performance
8747,0.144854,0,birthday
20382,0.137976,0,dystopia
43727,0.135015,0,suicide
19658,0.134861,0,betting on horse
7944,0.134057,0,new york
317190,0.132306,0,time travel
20764,0.086287,107559,virtual reality
26018,0.1298,0,medicine
12683,0.128781,0,based on video game
22556,0.12731,317000,independent film
140656,0.152615,0,possessed
20033,0.120405,0,coming out
8899,0.117631,0,belgium
19222,0.117211,0,suspense
20529,0.11599,0,suspicion
15942,0.113456,0,police
13636,0.111351,307811,american dream
23190,0.051507,0,flooding
13797,0.107245,0,self-destruction
32579,0.104739,23311391,independent film
34482,0.10378,0,group of friends
15584,0.102845,0,murder
23174,0.101795,15500000,horror
16999,0.101733,0,fire
20034,0.121316,0,sensor beam
11115,0.093988,0,competition
19116,0.093841,0,suspense
14847,0.092419,0,independent film
12410,0.092364,0,germany
19197,0.08972,0,airport
15705,0.089104,0,london
30969,0.087966,0,stand-up
176297,0.086851,0,reality show
14758,0.083339,0,sexuality
19375,0.07254,119563,gay
16194,0.329196,0,history
18094,0.161552,0,canadian
37432,0.012059,0,sex
13180,0.067761,0,terror
13359,0.021371,7700000,evolution
8064,0.064319,0,music record
14298,0.038133,0,independent film
20113,0.060669,0,holiday
27374,0.054939,0,supernatural
13643,0.049251,0,stand-up
27258,0.045194,0,new york
14582,0.044583,0,nurse
8908,0.043578,0,sport
18635,0.033634,0,canada
17358,0.033615,0,brazilian
70027,0.030719,0,rock and roll
19079,0.028143,0,bedroom
27621,0.020272,0,female friendship
12411,0.01752,0,based on novel
39393,0.089871,0,slum
13676,0.030366,0,children
15125,0.007487,0,prison
33295,0.005391,887029,sport
253353,0.003238,0,music concert
19713,0.002514,0,independent film
161337,8.411577,0,paris
1771,7.959228,370569774,new york
64690,5.903353,76175166,drowning
12445,5.711315,1327817822,self sacrifice
1865,4.95513,1021683000,sea
61791,4.50453,482860185,intelligence
10195,4.12352,444115007,new mexico
49530,3.596188,173930596,bank
47327,3.355611,28931401,bone
27582,3.186679,51070807,poison
45612,2.994474,147332697,bomb
56292,2.95274,694713380,fight
50646,2.924415,142851197,soulmates
65754,2.776061,232617430,journalist
51876,2.754426,161849455,fictional place
49444,2.726573,665692281,martial arts
50546,2.690458,214918407,beach
51540,2.686643,117000000,conspiracy of murder
39254,2.657014,299268508,father-son relationship
50544,2.633754,150483765,funeral
52449,2.604249,216197492,classroom
58574,2.579776,334615000,detective inspector
49013,2.454226,559852396,car race
44912,2.419805,219851172,dc comics
45243,2.411533,254455986,sun glasses
41630,2.252505,147780440,alcohol
17578,2.2343,371940071,riddle
55721,2.208685,288383523,competition
48988,2.164361,83160734,wife husband relationship
37686,2.026717,260095987,secret
23629,1.972826,89792502,brothel
49730,1.934043,89162162,winter
50619,1.888096,712171856,based on novel
76025,1.885979,17693675,pornography
58224,1.825552,187361754,taxi
8967,1.821261,54674226,red hair
46529,1.794214,144492830,secret identity
46195,1.710793,484635760,brazil
74643,1.644472,133432856,film producer
38317,1.64314,169852759,talking animal
49849,1.640256,174822325,robbery
86130,1.620507,0,competition
57212,1.592819,177584879,world war i
40807,1.531633,39187783,painter
44896,1.499109,245724603,sheriff
49520,1.493933,75450437,jealousy
44826,1.488615,185770160,library
50348,1.482692,85412898,judge
71676,1.481016,149217355,skeleton
51828,1.470363,59389433,based on novel
49021,1.46909,57777106,rescue
48171,1.465299,96047633,vatican
51162,1.425344,14460000,owl
52451,1.407986,132274484,number in title
73358,1.401424,0,made for television
58232,1.388994,1749457,competition
71672,1.36998,0,murder
59436,1.367727,151119219,paris
38321,1.344998,78309131,crucifixion
51052,1.301204,0,holiday
57157,1.285106,22939027,jealousy
59440,1.246852,23057115,bank
59965,1.246595,82087155,cia
48138,1.246283,130786397,taxi
38050,1.241191,127869379,hotel
37958,1.240414,226904017,poison
60420,1.22871,3542353,chair
59861,1.215505,36160375,classroom
39513,1.213405,97552050,san diego
75736,1.212003,0,duringcreditsstinger
69798,1.208771,88025781,holiday
62835,1.205338,60965854,street gang
44943,1.19533,202466756,saving the world
55779,1.176723,157887643,premonition
45610,1.128994,2527904,underage soldier
71880,1.123666,149673788,duringcreditsstinger
63492,1.120851,30426096,based on novel
23047,1.11981,88100000,inquisition
75900,1.116674,35057696,based on novel
71670,1.114169,0,sequel
74465,1.111078,120081841,zoo
58547,1.109807,201146,reunion
71469,1.107689,64626786,alien invasion
50014,1.105855,124272124,mississippi
75174,1.102011,77278331,alcohol
60308,1.081676,110206216,underdog
71859,1.079441,6038942,suburb
49950,1.074793,40492759,jealousy
417859,1.071695,554987477,adventure
49517,1.058691,0,spy
40805,1.058342,227817248,bomb
49022,1.055533,59901913,new york
37430,1.054256,48795021,sword
74018,1.052549,0,cinderella
58233,1.048895,160078586,buddhist monk
39538,1.045866,135458097,saving the world
91417,1.043518,0,draghi
73937,1.038162,7448385,helicopter
38117,1.029084,43165571,based on novel
55465,1.024786,35387212,holiday
60935,1.013771,28128670,paranoia
59108,1.013101,152930623,skyscraper
62838,1.011185,142044638,new year's eve
38319,1.004841,26121638,kidnapper
56590,0.985304,0,dc comics
89708,0.982341,0,eating
63710,0.954335,0,competition
50357,0.941604,25562924,moon
58151,0.93488,24922237,sunrise
65759,0.93092,150406466,penguin
41446,0.929466,97138686,sheriff
50321,0.921653,38992758,boy
59678,0.91973,3964682,street gang
60307,0.917718,72417394,based on novel
64685,0.907952,55247881,based on novel
59197,0.907622,0,android
50780,0.903312,970816,puppet
64639,0.897265,10324441,southern u.s.
74534,0.895829,136836156,jaipur india
41513,0.879003,563749323,moon
51999,0.876731,908000,narration
50456,0.863804,63782078,assassin
70670,0.859651,15699707,death of lover
85435,0.852907,29007412,drug dealer
64586,0.851701,0,prostitute
49020,0.847636,864659,beach
62046,0.846188,3142154,shootout
50839,0.846125,19504039,capitalism
45772,0.827785,189712432,shakespeare
55846,0.815155,741875,based on novel
52067,0.812252,6861102,hotel
65057,0.808336,177243185,hawaii
50359,0.806735,183953723,coup d'etat
23514,0.806361,24000000,alcohol
68684,0.803764,0,high school
67913,0.802769,19560274,prostitute
59968,0.80048,17273593,brother sister relationship
63493,0.786615,610986,adultery
68817,0.785489,63543328,dancing
45156,0.780354,1296937,workplace
70578,0.780318,9612469,robbery
72113,0.779648,27603069,flat
55420,0.779536,1776935,earth
10316,0.771868,75993061,ohio
38356,0.760503,1123746996,moon
72571,0.760193,205703818,witch
63207,0.755324,0,suspense
44564,0.747362,67112664,adultery
50725,0.734516,6928068,becoming an adult
75802,0.731793,9504139,doctor
38753,0.709051,0,musician
83899,0.706395,14347000,greed
81390,0.70252,25345000,terror
64328,0.699052,165184237,musical
56288,0.688697,85564310,spy
44945,0.687144,120000,rape
69778,0.682356,0,beach
38684,0.679469,34710627,smoking
74998,0.666454,12355798,playing chess
49012,0.661178,45735397,nanny
79443,0.660334,0,holiday
72391,0.659941,0,puppy
65851,0.658653,0,male nudity
49494,0.658095,27122040,roman empire
57431,0.656612,34942188,babysitting
63310,0.644723,42070,cattle
91550,0.628144,0,assassin
80591,0.626306,868439,auction
83564,0.625531,0,moon
79697,0.615488,175706,iowa
51248,0.60979,0,brother brother relationship
81250,0.607142,0,geek
58428,0.604152,78396,anti terror
47760,0.601594,163265,japanese
79113,0.597095,0,holiday
101173,0.597001,1072602,senate
88794,0.588821,84606030,biography
48340,0.587045,108609310,cave
70868,0.58425,30551495,pregnancy
48231,0.580694,27462041,based on novel
43959,0.578282,47088990,competition
62206,0.570978,40547440,pizza delivery
77949,0.570634,209696,suicide
57089,0.566856,13521829,witch
74308,0.564556,72689,classroom
72912,0.564107,0,robber
69735,0.559451,0,dc comics
58443,0.545038,0,ocean
94363,0.540954,0,child abandonment
50601,0.539108,17479,number in title
71677,0.531976,0,fight
55787,0.530139,114156230,clown
69668,0.528255,38502340,two word title
55720,0.524684,1759252,california
59296,0.52043,1378,wedding vows
75622,0.512775,972512,confession
50837,0.509793,3538446,sexual abuse
64720,0.509532,3099314,shelter
51588,0.506031,10130000,single parent
76543,0.496602,22321,pub
67748,0.495308,8452,south australia
57276,0.49518,14624826,one word title
106938,0.494147,0,peter pan
145316,0.493696,0,flying
74626,0.492689,0,rural setting
72213,0.487945,34522221,father
86812,0.486641,0,journalist
74523,0.483517,0,car race
78080,0.482803,0,holiday
73567,0.482368,3665069,female nudity
82424,0.478285,0,fast food restaurant
73362,0.477405,0,revolutinoary
38322,0.475663,83615414,undercover
50698,0.472008,0,camcorder
70584,0.470726,0,pinhead
65291,0.464885,0,superhero
50217,0.46351,2500000,tattoo
74726,0.45584,0,dark comedy
62837,0.455555,95404397,dolphin
60405,0.451669,0,new york
51481,0.45008,0,woman director
81025,0.449357,34564651,bureaucracy
77269,0.4483,0,designer
55292,0.44615,33662874,monk
65599,0.444519,0,female nudity
80410,0.440242,0,prophecy
51497,0.436803,626137675,brazil
71208,0.434672,0,gay kiss
79777,0.43132,303877,muslim
71689,0.43079,0,brother brother relationship
73588,0.424885,0,female nudity
85449,0.42488,0,family relationships
57119,0.423412,37710610,african american
65218,0.420673,0,guitar
92182,0.419201,13101672,supernatural
51209,0.418255,1188194,mafia
65034,0.417183,0,wall street
9364,0.414629,100915,based on novel
70196,0.414037,0,post traumatic stress  disorder
57586,0.413573,15240456,africa
84355,0.524527,3200000,sister sister relationship
93394,0.411983,0,greed
59860,0.410616,17425000,monte carlo
55725,0.410207,10654385,sport
63749,0.409144,0,shark attack
83384,0.400027,0,backgammon
70587,0.397279,0,dog
50671,0.396898,0,underwear
44754,0.395082,46495,new york
68818,0.388036,623528,robbery
54093,0.386031,0,u2
73456,0.385492,0,barbie
73499,0.381174,3696232,double agent
103516,0.42001,0,cadet
76122,0.37824,0,marvel comic
46221,0.374156,0,coverup
91070,0.372627,30905,baby
51993,0.230763,144633,overweight child
71688,0.37054,114956699,capitalism
84226,0.368965,0,post-apocalyptic
48572,0.548602,1104682,christianity
76535,0.653289,0,shield
62630,0.363036,5728213,palace
78381,0.362217,0,sheriff
74306,0.36105,122550,mass murder
84404,0.357401,0,bullying
79931,0.3554,0,concert
86820,0.351823,17801,end of the world
38543,0.353745,0,ambush
56401,0.352084,253899,independent film
80038,0.580586,12186625,relationship problems
70006,0.349834,0,cage
64288,0.348325,664747,vegetarian
65055,0.339565,10126458,shark attack
73108,0.338543,0,high school
62441,0.337281,0,soccer
49010,0.567753,672648,female nudity
51017,0.334274,53213633,mother role
40161,0.334152,0,island
54445,0.329831,0,swat team
75074,0.282795,0,band
68450,0.321341,0,sport
56780,0.318142,4627375,recession
91549,0.317511,3838,vampire
72842,0.316012,0,marriage crisis
77879,0.31424,0,brother brother relationship
70577,0.311488,0,detective
53487,0.307661,11790979,father-son relationship
58625,0.30628,0,sequel
77887,0.30324,0,short
66945,0.303053,0,helicopter
66125,0.30289,0,dancing
57812,0.301469,0,horror
82501,0.301119,0,poetry
75595,0.300901,0,california
64622,0.296065,0,3d
76815,0.295513,0,two word title
76115,0.295301,0,musical
79379,0.407036,0,dragon
83930,0.294433,0,woman director
45054,0.293453,0,spanish civil war
72174,0.292536,0,end of the world
97795,0.286708,0,found footage
73873,0.283696,5634828,butler
79628,0.282136,0,street race
54271,0.292417,0,sex
72477,0.28038,957240,torture
73686,0.280206,5576725,refugee
86593,0.279592,0,drug dealer
60302,0.276399,0,rape
57353,0.275946,0,prostitute
59006,0.273555,0,bar
76420,0.273056,0,dc comics
75720,0.269272,0,natural history
73933,0.268708,0,witch
63139,0.317931,0,sport
64678,0.264294,1406224,philosophy
58882,0.263908,1332231,fan
75345,0.263732,0,suicide
81332,0.262994,0,holiday
74777,0.262882,0,pregnancy
63513,0.107454,0,concert
54320,0.260875,0,isolation
73939,0.260544,0,identity
77878,0.259273,3759582,seer
73818,0.285594,0,ransom
93188,0.257025,0,paris
54662,0.256421,0,independent film
70821,0.254363,0,suicide attempt
60897,0.253351,0,kids and family
66164,0.383267,0,sex
84427,0.249191,0,eroticism
67911,0.247245,0,porno star
51995,0.244752,0,pastor
79120,0.243777,469947,gay
61537,0.237352,0,binoculars
74725,0.198863,171760,wife husband relationship
54293,0.252508,0,independent film
99494,0.23431,0,woman director
60803,0.229734,0,based on tv series
54518,0.226575,98441954,manager
69278,0.094131,0,gun
63197,0.21606,0,predator
30618,0.214172,0,bartender
168210,0.212229,0,rape
73958,0.211125,0,star
50081,0.210653,7732325,zoo
82914,0.330422,0,sport
92395,0.208455,0,found footage
88096,0.2065,0,holiday
81167,0.271394,0,new york
75190,0.1052,0,humor
73562,0.202351,0,woman director
70703,0.047609,0,space opera
105945,0.196225,0,military weapons
137145,0.195415,0,sauna
58699,0.195283,101236,tattoo
82532,0.193681,4417580,slacker
76346,0.189998,0,scotland
38541,0.189663,22000,shot in the chest
76360,0.188644,0,tv show
80530,0.070508,0,biography
51994,0.187971,1126525,judge
74945,0.184658,0,button
59726,0.103268,0,death of a child
58253,0.183134,0,woman director
63579,0.181614,0,love of animals
61348,0.144722,0,wheelchair
66150,0.181427,225861,daily life
